UniqueId,SocialMedia,SocialMediaTime,News,NewsTime,Blogs,BlogsTime,BounceRate,ExitRate,PageValue,TrafficKind,OS,Browser,Month,Region,VisitorKind,DayImportance,IsWeekend,IsSale
0x1630,0.0,0.0,0.0,0.0,9.0,140.2,0.0,0.044,0.0,direct,windows,Google-Chrome,Sep,Pacific,New,0.0,1.0,False
00xc28,0.0,0.0,0.0,0.0,5.0,72.5,0.0,0.04,0.0,search,windows,Other,May,East South Central,Returning,0.0,0.0,False
0x2bb8,7.0,214.25,0.0,0.0,118.0,2652.553,0.002,0.01,0.0,referral,windows,Google-Chrome,Nov,West North Central,Returning,0.0,0.0,False
0x16e4,0.0,0.0,0.0,0.0,45.0,507.111,0.009,0.024,0.0,search,linux,Google-Chrome,June,East North Central,Returning,0.0,0.0,False
00x120,11.0,215.524,1.0,70.0,87.0,3037.5,0.002,0.008,0.0,search,windows,Google-Chrome,Mar,South Atlantic,Returning,0.0,0.0,False
0x16a0,1.0,21.2,0.0,0.0,21.0,836.1,0.0,0.005,0.0,referral,windows,Firefox,Oct,Pacific,New,0.0,0.0,False
00x7b7,8.0,354.833,1.0,57.0,19.0,2217.333,0.008,0.017,0.0,search,mac-ios,Google-Chrome,Mar,New England,Returning,0.0,0.0,False
0x1212,0.0,0.0,0.0,0.0,4.0,113.5,0.027,0.047,0.0,referral,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.8,0.0,False
00x276,3.0,187.0,2.0,41.0,48.0,1769.697,0.001,0.012,16.715,direct,windows,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
0x1667,4.0,304.6,0.0,0.0,7.0,137.6,0.0,0.038,0.0,referral,mac-ios,Google-Chrome,Aug,New England,New,0.0,0.0,False
0x2443,4.0,207.0,0.0,0.0,31.0,1592.233,0.0,0.012,57.065,search,windows,Google-Chrome,Dec,West North Central,Returning,0.0,0.0,False
0x219b,0.0,0.0,0.0,0.0,9.0,1726.5,0.0,0.05,0.0,search,windows,Firefox,Dec,West South Central,Returning,0.0,0.0,False
0x2855,0.0,0.0,0.0,0.0,6.0,161.667,0.0,0.05,0.0,search,windows,Google-Chrome,Dec,Pacific,New,0.0,0.0,False
0x1b0e,0.0,0.0,0.0,0.0,39.0,706.2,0.075,0.09,0.0,direct,mac-ios,Google-Chrome,Sep,New England,Returning,0.0,0.0,False
00xb57,4.0,60.0,0.0,0.0,33.0,841.033,0.015,0.043,0.0,referral,windows,Safari,May,West South Central,Returning,0.4,0.0,False
0x1a3d,0.0,0.0,0.0,0.0,7.0,1721.667,0.038,0.039,0.0,search,android,Safari,Nov,East North Central,Returning,0.0,0.0,False
00x94c,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,search,android,Safari,May,East North Central,Returning,1.0,1.0,False
00xe8c,0.0,0.0,0.0,,66.0,100099000.0,0.011,0.046,0.0,referral,windows,,May,Mid-Atlantic,Returning,0.8,0.0,False
00xb5e,0.0,0.0,0.0,0.0,24.0,981.167,0.051,0.085,0.0,referral,windows,Google-Chrome,May,New England,Returning,0.0,1.0,False
0x2b99,7.0,198.75,0.0,0.0,20.0,818.583,0.0,0.003,0.0,referral,mac-ios,Google-Chrome,Dec,West North Central,New,0.0,0.0,False
0x1a3e,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,windows,Samsung,Aug,West South Central,Returning,0.0,0.0,False
00xa87,2.0,26.0,0.0,0.0,4.0,636.0,0.0,0.025,0.0,campaigns,mac-ios,Google-Chrome,May,New England,Returning,0.2,0.0,False
0x1fd2,7.0,60.292,0.0,0.0,8.0,108.5,0.013,0.049,0.0,referral,windows,Google-Chrome,Dec,Mid-Atlantic,Returning,0.0,0.0,False
0x216b,0.0,0.0,0.0,0.0,48.0,2492.167,0.0,0.015,0.0,direct,windows,Firefox,Nov,New England,Returning,0.0,0.0,False
0x21e7,0.0,0.0,0.0,0.0,6.0,89.667,0.0,0.033,0.0,search,windows,Other,Nov,East North Central,Returning,0.0,0.0,False
0x221b,0.0,0.0,0.0,0.0,11.0,877.917,0.0,0.044,0.0,direct,android,Safari,Nov,West North Central,New,0.0,0.0,False
0x1902,0.0,0.0,0.0,0.0,6.0,351.4,0.067,0.1,0.0,search,windows,Google-Chrome,June,New England,Returning,0.0,0.0,False
0x2bd5,0.0,0.0,0.0,0.0,11.0,689.992,0.0,0.027,0.0,referral,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x25aa,5.0,87.75,0.0,0.0,6.0,135.083,0.0,0.009,0.0,direct,android,Safari,Nov,Mid-Atlantic,New,0.0,1.0,False
0x21d3,1.0,126.5,1.0,0.0,52.0,1894.394,0.006,0.017,0.0,referral,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x1fd6,1.0,4.0,4.0,123.333,79.0,2387.14,0.029,0.046,0.0,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,False
00x6b3,0.0,0.0,0.0,0.0,13.0,574.667,0.0,0.062,0.0,search,windows,Google-Chrome,Mar,Mountain,Returning,0.0,0.0,False
0x1581,0.0,0.0,0.0,0.0,16.0,519.867,0.0,0.0,0.0,referral,android,Safari,Jul,New England,Returning,0.0,0.0,False
0x181f,1.0,137.5,1.0,59.4,53.0,1844.65,0.023,0.05,0.0,search,linux,Google-Chrome,June,New England,Returning,0.0,0.0,False
0x25c8,0.0,0.0,0.0,0.0,3.0,121.5,0.0,0.007,0.0,direct,android,Safari,Nov,New England,New,0.0,1.0,False
0x2abc,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,other,Samsung,Nov,East North Central,Returning,0.0,1.0,False
00x176,0.0,0.0,0.0,0.0,6.0,44.0,0.067,0.1,0.0,search,windows,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
0x1aeb,11.0,92.102,0.0,0.0,69.0,2183.007,0.009,0.033,0.0,referral,windows,Google-Chrome,Jul,South Atlantic,Returning,0.0,0.0,False
0x2b71,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00x8ce,3.0,,5.0,-150.0,127.0,2573.875,0.0,,0.0,search,,Google-Chrome,May,West North Central,,0.0,0.0,False
0x2a1b,1.0,27.333,1.0,0.0,4.0,78.833,0.0,0.044,,direct,android,Google-Chrome,Nov,Mountain,Returning,0.0,0.0,False
00x84e,2.0,102.0,0.0,0.0,13.0,177.5,0.0,0.027,0.0,search,windows,Google-Chrome,May,West North Central,New,0.0,1.0,False
0x2783,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,windows,Firefox,Nov,East North Central,Returning,0.0,0.0,False
0x145c,0.0,0.0,0.0,0.0,3.0,63.0,0.0,0.067,0.0,search,android,Safari,May,Pacific,Returning,0.8,0.0,False
0x1232,5.0,91.5,0.0,0.0,106.0,2980.889,0.002,0.01,1.912,referral,linux,Google-Chrome,May,East North Central,Returning,0.0,0.0,False
00x55e,0.0,0.0,0.0,0.0,24.0,854.333,0.0,0.008,0.0,referral,linux,Safari,Mar,New England,Returning,0.0,0.0,False
0x2a01,2.0,20.0,3.0,402.0,85.0,3881.794,0.005,0.039,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00x9e4,0.0,0.0,0.0,0.0,19.0,960.733,0.016,0.052,0.0,referral,windows,Google-Chrome,May,West North Central,Returning,0.0,1.0,False
0x1c37,4.0,34.933,0.0,0.0,2.0,22.8,0.0,0.029,0.0,direct,windows,Google-Chrome,Oct,West North Central,New,0.0,0.0,False
0x13f3,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,windows,Other,May,South Atlantic,Returning,0.0,0.0,False
00xefa,2.0,30.0,1.0,134.0,31.0,519.917,0.0,0.001,0.0,campaigns,windows,Google-Chrome,May,West South Central,New,0.0,0.0,False
00x6dd,0.0,0.0,0.0,0.0,2.0,115.0,0.0,0.05,0.0,referral,mac-ios,Other,Mar,New England,Returning,0.0,1.0,False
0x226f,0.0,0.0,4.0,37.0,69.0,4112.394,0.007,0.022,0.0,direct,mac-ios,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,False
0x10bc,1.0,11.0,0.0,0.0,20.0,285.667,0.0,0.022,0.0,search,windows,Other,May,East North Central,Returning,0.0,0.0,False
0x1d66,3.0,196.4,0.0,0.0,9.0,397.0,0.027,0.045,0.0,direct,mac-ios,Google-Chrome,Sep,East South Central,Returning,0.0,0.0,False
0x2bbd,0.0,0.0,0.0,0.0,7.0,357.75,0.014,0.077,0.0,referral,linux,Safari,Nov,West North Central,Returning,0.0,1.0,False
0x2867,0.0,0.0,0.0,0.0,13.0,135.875,0.031,0.077,0.0,search,android,Google-Chrome,Nov,New England,Returning,0.0,1.0,False
0x1733,8.0,760.9,3.0,206.1,36.0,2400.668,0.009,0.024,0.0,direct,android,Google-Chrome,Nov,West South Central,Returning,0.0,0.0,False
0x1b4b,2.0,57.4,2.0,69.4,13.0,1316.533,0.012,0.05,0.0,referral,windows,Google-Chrome,Aug,East North Central,Returning,0.0,1.0,False
0x2484,,150.375,0.0,-150.0,7.0,219.583,,0.018,0.0,direct,android,Safari,Dec,New England,Returning,0.0,1.0,False
0x26ea,4.0,184.458,1.0,8.167,44.0,1398.391,0.017,0.026,10.574,search,android,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,False
00x188,1.0,6.0,0.0,0.0,14.0,548.186,0.029,0.03,0.0,search,mac-ios,Google-Chrome,Mar,East North Central,Returning,0.0,1.0,False
00x3eb,4.0,272.5,0.0,0.0,14.0,279.9,0.0,0.029,0.0,referral,android,Safari,Mar,East North Central,New,0.0,0.0,False
0x1b4a,0.0,0.0,0.0,0.0,63.0,2593.808,0.037,0.067,0.0,referral,mac-ios,Google-Chrome,Jul,Mountain,Returning,0.0,0.0,False
00x4dd,3.0,81.0,1.0,0.0,28.0,499.667,0.0,0.022,0.0,search,windows,Other,Mar,New England,Returning,0.0,0.0,False
0x14e8,2.0,121.0,,-150.0,30.0,1906.476,0.011,0.025,0.0,direct,,Firefox,May,,Returning,,0.0,False
0x29cf,3.0,38.0,0.0,0.0,12.0,279.083,0.0,0.038,0.0,direct,android,Safari,Nov,Mountain,Returning,0.0,0.0,False
0x1016,3.0,61.196,0.0,0.0,24.0,747.4,0.029,0.026,26.343,referral,mac-ios,Google-Chrome,May,East South Central,Returning,0.4,0.0,False
0x1c53,4.0,77.1,0.0,0.0,4.0,41.7,0.0,0.029,0.0,referral,windows,Google-Chrome,Sep,West North Central,Returning,0.0,1.0,False
0x2372,1.0,44.5,0.0,0.0,31.0,739.667,0.01,0.052,0.0,search,android,Other,Dec,East North Central,Returning,0.0,0.0,False
00xf66,0.0,0.0,0.0,0.0,13.0,231.5,0.015,0.023,0.0,search,windows,Firefox,May,East North Central,Returning,0.0,0.0,False
0x2204,0.0,0.0,0.0,0.0,30.0,1661.833,0.027,0.072,0.0,search,windows,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,False
0x17c3,2.0,112.9,0.0,0.0,32.0,505.55,0.0,0.003,0.0,direct,windows,Google-Chrome,Oct,East South Central,New,0.0,0.0,False
0x2798,2.0,154.5,0.0,0.0,7.0,108.417,0.0,0.044,0.0,direct,android,Samsung,Nov,Pacific,New,0.0,0.0,False
00xd68,2.0,20.0,0.0,0.0,24.0,242.0,0.018,0.045,0.0,referral,windows,Google-Chrome,May,West North Central,Returning,0.0,0.0,False
00x6f2,0.0,0.0,0.0,0.0,8.0,758.167,0.025,0.05,0.0,search,android,Safari,Mar,New England,Returning,0.0,0.0,False
00xead,2.0,156.0,1.0,201.0,14.0,1033.067,0.012,0.012,0.0,search,android,Safari,May,East South Central,Returning,0.0,1.0,False
00xb7b,12.0,331.3,0.0,0.0,206.0,9997.729,0.001,0.011,26.024,search,windows,Google-Chrome,May,New England,Returning,0.0,0.0,False
00x545,1.0,0.0,0.0,0.0,43.0,1286.689,0.005,0.03,4.289,referral,mac-ios,Google-Chrome,Mar,New England,Returning,0.0,0.0,False
0x22a1,0.0,0.0,0.0,0.0,3.0,15.0,0.067,0.133,0.0,search,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
0x21a7,0.0,0.0,0.0,0.0,36.0,572.9,0.011,0.039,0.0,direct,windows,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,False
0x27c9,0.0,0.0,0.0,0.0,15.0,729.0,0.0,0.033,0.0,referral,mac-ios,Google-Chrome,Nov,New England,New,0.0,1.0,False
00x58a,2.0,94.0,0.0,0.0,5.0,97.0,0.0,0.033,0.0,referral,mac-ios,Other,Mar,New England,Returning,0.0,0.0,False
0x1417,0.0,0.0,0.0,0.0,19.0,725.9,0.0,0.005,0.0,referral,android,Google-Chrome,May,New England,Returning,0.0,0.0,False
0x1d26,1.0,45.4,0.0,0.0,15.0,114.9,0.0,0.025,0.0,referral,windows,Google-Chrome,Jul,East North Central,New,0.0,0.0,False
00xca6,2.0,13.0,0.0,0.0,17.0,296.233,0.012,0.029,0.0,,android,Safari,May,Mid-Atlantic,Returning,0.0,1.0,False
0x2eba,0.0,0.0,0.0,0.0,10.0,253.25,0.0,0.02,0.0,referral,mac-ios,Google-Chrome,Dec,New England,Returning,0.0,0.0,False
0x1e79,10.0,85.04,0.0,0.0,114.0,2139.157,0.0,0.009,0.0,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x1b0a,0.0,0.0,0.0,0.0,15.0,956.333,0.013,0.047,20.139,search,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x2b73,0.0,0.0,0.0,0.0,23.0,1202.75,0.0,0.005,0.0,referral,other,Other,Dec,Pacific,Other,0.0,1.0,False
0x1b1d,13.0,428.022,2.0,11.0,133.0,10338.672,0.0,0.018,22.975,referral,windows,Google-Chrome,June,New England,Returning,0.0,0.0,False
0x1c1d,9.0,257.093,2.0,39.4,98.0,3364.64,0.03,0.035,35.04,direct,mac-ios,Google-Chrome,Sep,Mountain,Returning,0.0,0.0,False
00x394,12.0,285.012,0.0,0.0,53.0,967.211,0.001,0.033,0.0,search,windows,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
0x28d9,0.0,0.0,0.0,0.0,6.0,163.0,0.0,0.033,0.0,search,windows,Firefox,Dec,East South Central,Returning,0.0,0.0,False
00x532,2.0,55.0,0.0,0.0,6.0,249.5,0.0,0.033,0.0,direct,windows,Google-Chrome,Mar,West South Central,New,0.0,0.0,False
0x28ee,1.0,6.0,0.0,0.0,57.0,1836.775,0.0,0.004,0.0,direct,windows,Google-Chrome,Nov,West South Central,Returning,0.0,0.0,False
0x2169,0.0,0.0,0.0,0.0,12.0,584.333,0.0,0.023,12.586,referral,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x2326,0.0,0.0,0.0,0.0,11.0,124.217,0.0,0.076,0.0,search,android,Safari,Dec,East North Central,Returning,0.0,0.0,False
0x2822,6.0,446.238,3.0,94.0,23.0,866.707,0.007,0.021,6.787,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,False
0x1818,1.0,6.0,0.0,0.0,25.0,1177.507,0.008,0.038,0.0,search,windows,Google-Chrome,Oct,East North Central,Returning,0.0,0.0,False
0x217e,6.0,368.75,0.0,0.0,46.0,3368.306,0.004,0.012,0.0,direct,windows,Google-Chrome,Nov,New England,New,0.0,0.0,False
0x1c2a,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,search,android,Safari,Jul,East North Central,Returning,0.0,0.0,False
0x186e,1.0,0.0,0.0,0.0,10.0,645.2,0.03,0.05,0.0,search,mac-ios,Google-Chrome,Jul,West North Central,Returning,0.0,0.0,False
00x99d,1.0,5.0,0.0,0.0,92.0,1688.059,0.004,0.016,0.0,referral,windows,Google-Chrome,May,New England,Returning,0.0,1.0,False
0x1e27,1.0,99.8,0.0,0.0,110.0,2056.489,0.0,0.005,0.0,search,windows,Google-Chrome,Jul,New England,Returning,0.0,0.0,False
00x59f,2.0,94.0,0.0,0.0,25.0,893.1,0.0,0.01,0.0,search,windows,Firefox,Mar,West North Central,Returning,0.0,0.0,False
0x2517,0.0,0.0,0.0,0.0,12.0,349.5,0.0,0.008,0.0,search,android,Safari,Dec,East South Central,Returning,0.0,0.0,False
00x124,0.0,0.0,0.0,0.0,40.0,905.486,0.014,0.037,0.0,search,mac-ios,Google-Chrome,Mar,Mid-Atlantic,Returning,0.0,0.0,False
00xa02,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,False
0x2950,1.0,236.5,5.0,1373.75,141.0,2834.698,0.01,0.021,0.0,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x25be,4.0,1946.0,0.0,0.0,31.0,731.0,0.0,0.006,0.0,direct,windows,Google-Chrome,Dec,West North Central,New,0.0,1.0,False
00x44d,2.0,21.0,1.0,26.0,22.0,326.583,0.018,0.067,0.0,search,mac-ios,Google-Chrome,Mar,West North Central,Returning,0.0,0.0,False
00xed1,0.0,0.0,0.0,0.0,7.0,210.0,0.0,0.057,0.0,referral,android,Safari,May,East South Central,Returning,0.0,1.0,False
0x23cb,7.0,198.259,4.0,492.9,81.0,2237.757,0.007,0.018,3.027,referral,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,False
00x2f5,0.0,0.0,0.0,0.0,7.0,258.5,0.029,0.071,0.0,search,mac-ios,Google-Chrome,Mar,East South Central,Returning,0.0,0.0,False
00x537,1.0,3.0,2.0,373.0,6.0,66.833,0.0,0.012,0.0,referral,windows,Firefox,Mar,New England,New,0.0,0.0,False
0x2343,6.0,129.021,0.0,0.0,56.0,755.418,0.002,0.016,0.0,referral,android,Safari,Nov,New England,Returning,0.0,1.0,False
0x110e,0.0,0.0,0.0,0.0,7.0,174.5,0.043,0.067,0.0,referral,android,Safari,May,New England,Returning,0.0,1.0,False
0x1722,4.0,140.067,0.0,0.0,74.0,3146.709,0.019,0.042,0.938,search,android,Safari,Jul,New England,Returning,0.0,0.0,False
0x1aa8,19.0,230.395,3.0,48.3,111.0,3276.191,0.009,0.011,0.447,search,android,Safari,Jul,East North Central,Returning,0.0,0.0,False
0x173b,3.0,50.15,0.0,0.0,26.0,1107.117,0.0,0.009,0.0,search,windows,Google-Chrome,Aug,New England,Returning,0.0,0.0,False
0x2930,0.0,0.0,0.0,0.0,38.0,1787.396,0.005,0.032,0.0,direct,windows,Google-Chrome,Nov,West North Central,New,0.0,0.0,False
00xc00,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.1,0.0,search,windows,Google-Chrome,May,New England,Returning,0.0,0.0,False
0x108d,0.0,0.0,0.0,0.0,10.0,856.333,0.025,0.05,0.0,referral,android,Google-Chrome,May,Mid-Atlantic,Returning,0.0,1.0,False
0x1140,0.0,0.0,0.0,0.0,13.0,151.0,0.008,0.023,0.0,search,android,Safari,May,New England,Returning,1.0,1.0,False
0x245b,10.0,303.928,0.0,0.0,82.0,1853.287,0.0,0.016,11.019,direct,windows,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,False
0x20c0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,0.033,0.0,direct,android,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,False
0x2965,0.0,0.0,0.0,0.0,7.0,108.25,0.0,0.029,0.0,direct,windows,Google-Chrome,Dec,West South Central,New,0.0,1.0,False
00xfa7,3.0,48.0,0.0,0.0,41.0,506.717,0.004,0.014,10.485,search,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,False
0x2334,0.0,0.0,0.0,0.0,8.0,141.667,0.044,0.029,0.0,search,android,Google-Chrome,Dec,New England,Returning,0.0,1.0,False
00x420,0.0,0.0,0.0,0.0,40.0,952.967,0.002,0.017,0.0,direct,android,Safari,Mar,Mid-Atlantic,Returning,0.0,0.0,False
0x213d,1.0,32.5,0.0,0.0,4.0,73.5,0.0,0.04,0.0,direct,windows,Google-Chrome,Nov,New England,New,0.0,0.0,False
0x2592,0.0,0.0,0.0,0.0,10.0,328.5,0.0,0.042,0.0,referral,windows,Google-Chrome,Nov,West South Central,Returning,0.0,0.0,False
000xf7,1.0,22.0,0.0,0.0,9.0,415.25,0.033,0.048,0.0,search,mac-ios,Other,Mar,New England,Returning,0.0,0.0,False
0x2b42,0.0,0.0,0.0,0.0,22.0,849.833,0.0,0.021,0.0,search,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00x841,2.0,16.5,0.0,0.0,5.0,37.5,0.0,0.033,0.0,search,windows,Google-Chrome,May,New England,Returning,0.0,0.0,False
0x2636,0.0,0.0,0.0,0.0,12.0,440.75,0.0,0.042,0.0,search,windows,Google-Chrome,Dec,East South Central,Returning,0.0,1.0,False
0x1b87,3.0,49.4,2.0,9.0,18.0,330.533,0.0,0.009,0.0,referral,windows,Google-Chrome,Sep,Mountain,New,0.0,1.0,False
00xd15,0.0,0.0,0.0,0.0,2.0,55.0,0.0,0.05,0.0,direct,mac-ios,Google-Chrome,May,New England,Returning,0.4,0.0,False
0x10c2,1.0,24.0,0.0,0.0,8.0,147.0,0.033,0.027,0.0,search,windows,Other,May,East South Central,Returning,0.0,0.0,False
0x24e7,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,referral,windows,Firefox,Nov,New England,Returning,0.0,1.0,False
00x411,9.0,122.0,1.0,87.0,50.0,1694.798,0.009,0.018,0.0,search,android,Safari,Mar,New England,Returning,0.0,1.0,False
0x1b9a,2.0,35.8,0.0,0.0,27.0,785.05,0.044,0.07,0.0,direct,windows,Google-Chrome,Jul,West North Central,Returning,0.0,1.0,False
0x20c3,0.0,0.0,0.0,0.0,18.0,894.581,0.0,0.007,0.0,referral,mac-ios,Google-Chrome,Dec,West North Central,Returning,0.0,0.0,False
000x5a,2.0,36.0,0.0,0.0,15.0,168.846,0.0,0.012,0.0,search,android,Safari,Feb,New England,Returning,0.4,0.0,False
00x2c1,0.0,0.0,0.0,0.0,10.0,203.0,0.0,0.027,0.0,search,mac-ios,Google-Chrome,Mar,Mid-Atlantic,Returning,0.0,0.0,False
0x2afc,8.0,160.5,2.0,5.0,56.0,1167.321,0.005,0.019,0.0,search,windows,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,False
0x1804,3.0,23.0,0.0,0.0,16.0,431.9,0.011,0.034,0.0,direct,windows,Google-Chrome,Jul,West South Central,Returning,0.0,1.0,False
0x1c76,4.0,36.3,2.0,11.0,71.0,3287.217,0.032,0.055,0.0,search,linux,Safari,Sep,Pacific,Returning,0.0,1.0,False
0x2402,6.0,571.5,0.0,0.0,49.0,1196.25,0.008,0.019,0.0,direct,windows,Google-Chrome,Dec,East North Central,Returning,0.0,1.0,False
0x2c16,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,android,Safari,Dec,West South Central,Returning,0.0,0.0,False
0x252d,1.0,33.5,0.0,0.0,37.0,1702.917,0.0,0.009,0.0,direct,windows,Firefox,Nov,East North Central,New,0.0,0.0,False
0x2e3b,0.0,0.0,1.0,0.0,41.0,446.417,0.0,0.028,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00x9c6,0.0,0.0,0.0,0.0,7.0,61.333,0.014,0.069,0.0,direct,android,Google-Chrome,May,New England,Returning,0.0,1.0,False
00x366,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,windows,Firefox,Mar,New England,Returning,0.0,1.0,False
0x2be7,0.0,0.0,0.0,0.0,40.0,700.128,0.011,0.028,0.0,referral,android,Safari,Nov,New England,Returning,0.0,1.0,False
0x132f,0.0,0.0,0.0,0.0,16.0,421.25,0.0,0.013,0.0,search,android,Safari,May,New England,Returning,0.0,0.0,False
00xeef,7.0,51.0,3.0,222.0,21.0,654.5,0.0,0.007,0.0,referral,windows,Google-Chrome,May,New England,New,0.0,0.0,False
0x1107,7.0,157.5,1.0,23.0,42.0,3503.025,0.005,0.018,21.765,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,False
0x22af,6.0,143.0,0.0,0.0,32.0,2289.1,0.0,0.001,62.33,search,mac-ios,Google-Chrome,Nov,Pacific,New,0.0,1.0,False
0x16d1,0.0,0.0,0.0,0.0,24.0,1476.021,0.013,0.024,0.0,direct,windows,Google-Chrome,Sep,Mountain,Returning,0.0,0.0,False
0x127c,4.0,298.0,1.0,0.0,14.0,625.0,0.0,0.012,0.0,direct,android,Safari,May,East South Central,New,0.0,0.0,False
0x24bc,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,windows,Google-Chrome,Dec,New England,Returning,0.0,0.0,False
0x11e2,4.0,173.25,0.0,0.0,16.0,2041.083,0.04,0.055,0.0,search,mac-ios,Google-Chrome,May,East South Central,Returning,0.0,0.0,False
00x670,0.0,0.0,0.0,0.0,5.0,171.5,0.0,0.02,0.0,direct,android,Safari,Mar,New England,Returning,0.0,0.0,False
0x25ef,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,android,Safari,Dec,West North Central,Returning,0.0,0.0,False
00xc92,0.0,0.0,0.0,0.0,25.0,1320.5,0.0,0.031,0.0,search,windows,Other,May,New England,Returning,0.8,0.0,False
00xd1f,10.0,341.429,0.0,0.0,78.0,2588.077,0.008,0.012,2.554,referral,mac-ios,Google-Chrome,May,Mid-Atlantic,Returning,0.0,1.0,False
00x386,0.0,0.0,0.0,0.0,25.0,585.0,0.0,0.016,0.0,search,linux,Safari,Mar,New England,Returning,0.0,0.0,False
00x1de,13.0,315.967,1.0,0.0,15.0,406.575,0.019,0.032,0.0,direct,mac-ios,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
0x1b27,4.0,82.0,0.0,0.0,17.0,269.0,0.035,0.046,0.0,direct,mac-ios,Google-Chrome,Jul,New England,Returning,0.0,0.0,False
0x25b0,0.0,0.0,0.0,0.0,7.0,105.0,0.0,0.033,0.0,referral,windows,Google-Chrome,Dec,New England,New,0.0,0.0,False
0x215f,5.0,112.167,0.0,0.0,60.0,1883.867,0.017,0.042,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00xcd7,0.0,0.0,0.0,0.0,40.0,1090.567,0.018,0.041,0.0,referral,windows,Firefox,May,New England,Returning,0.0,0.0,False
0x2ce4,3.0,77.833,0.0,0.0,26.0,812.105,0.021,0.038,0.0,direct,android,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x2dab,5.0,86.083,0.0,0.0,11.0,396.5,0.0,0.008,0.0,referral,mac-ios,Google-Chrome,Nov,East North Central,New,0.0,1.0,False
0x2776,7.0,135.2,5.0,430.333,68.0,3974.535,0.014,0.019,0.0,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,False
0x1135,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,direct,android,Safari,May,New England,Returning,1.0,1.0,False
00x487,1.0,7.0,0.0,0.0,14.0,183.333,0.0,0.007,0.0,referral,windows,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
0x1491,0.0,0.0,,0.0,5.0,112.0,0.0,0.02,0.0,,windows,,May,West North Central,Returning,0.0,1.0,False
00x6e9,1.0,14.0,1.0,0.0,14.0,710.25,0.0,0.018,0.0,search,windows,Google-Chrome,Mar,New England,Returning,0.0,0.0,False
0x26f8,11.0,250.25,0.0,0.0,169.0,8276.293,0.002,0.016,8.175,referral,linux,Safari,Nov,New England,Returning,0.0,1.0,False
00x26f,0.0,0.0,0.0,0.0,6.0,13.0,0.133,0.167,0.0,search,windows,Google-Chrome,Mar,New England,Returning,0.0,0.0,False
